timestamp,ALFOST Final Discharge,ALFOST Rotations Biofilter 1,ALFOST Rotations Biofilter 3,ALFOST Rotations Biofilter 2,ALFOST Balance Tank Level
4/20/2023 21:00,13.6212645,328,241,246,94.79166667
4/20/2023 22:00,12.67951213,208,155,170,94.775
4/20/2023 23:00,11.285333,208,155,170,94.775
4/21/2023 0:00,10.7538405,126,106,102,94.778125
4/21/2023 1:00,9.6469305,126,106,102,94.7875
4/21/2023 2:00,10.2873571,126,106,102,94.78333333
4/21/2023 3:00,10.3927765,126,106,102,94.79375
4/21/2023 4:00,9.51954785,209,262,212,94.78125
4/21/2023 5:00,9.94210625,209,262,212,94.79166667
4/21/2023 6:00,14.22128,209,262,212,94.821875
4/21/2023 7:00,17.18621775,209,262,212,94.89166667
4/21/2023 8:00,17.5938415,294,262,254,94.7875
4/21/2023 9:00,14.80548225,294,262,254,94.915625
4/21/2023 10:00,17.691355,184,187,161,95.859375
4/21/2023 11:00,18.0199145,184,187,161,94.946875
4/21/2023 12:00,15.593497,246,187,213,94.696875
4/21/2023 13:00,13.93488913,246,187,213,94.728125
4/21/2023 14:00,14.74750175,164,162,147,94.76666667
4/21/2023 15:00,11.67714375,164,162,147,94.71666667
4/21/2023 16:00,16.44827775,164,162,147,94.759375
4/21/2023 17:00,14.68864175,247,238,196,94.80416667
4/21/2023 18:00,16.68108,247,238,196,94.825
4/21/2023 19:00,15.897458,247,238,196,94.85416667
4/21/2023 20:00,16.6424265,365,316,284,94.890625
4/21/2023 21:00,13.0994355,365,316,284,94.8375
4/21/2023 22:00,14.34866225,215,226,194,94.7875
4/21/2023 23:00,11.76147975,215,226,194,0
4/22/2023 0:00,11.33277183,195,170,152,94.78125
4/22/2023 1:00,11.47772463,195,170,152,94.78125
4/22/2023 2:00,10.65896233,195,170,152,94.78333333
4/22/2023 3:00,8.81762625,195,170,152,94.775
4/22/2023 4:00,12.3931215,287,289,276,94.7875
4/22/2023 5:00,11.169371,287,289,276,94.78333333
4/22/2023 6:00,12.01712335,287,289,276,94.771875
4/22/2023 7:00,14.47604475,287,289,276,94.79166667
4/22/2023 8:00,16.24885775,324,317,285,94.83125
4/22/2023 9:00,17.4444965,324,317,285,94.79166667
4/22/2023 10:00,17.84333575,253,185,217,94.7625
4/22/2023 11:00,16.6925005,253,185,217,94.696875
4/22/2023 12:00,16.717098,265,209,214,94.703125
4/22/2023 13:00,12.78844625,265,209,214,94.7
4/22/2023 14:00,14.31088675,184,184,158,94.65625
4/22/2023 15:00,13.68012363,184,184,158,94.73125
4/22/2023 16:00,15.2587885,184,184,158,94.73125
4/22/2023 17:00,14.02537475,267,289,258,94.725
4/22/2023 18:00,16.37184775,267,289,258,94.815625
4/22/2023 19:00,11.1667355,267,289,258,94.86666667
4/22/2023 20:00,17.3522535,372,259,323,94.825
4/22/2023 21:00,12.71026013,372,259,323,94.80833333
4/22/2023 22:00,13.83825388,243,181,222,94.8
4/22/2023 23:00,11.57348125,243,181,222,94.78125
4/23/2023 0:00,10.79776535,203,168,169,0
4/23/2023 1:00,8.67179515,203,168,169,94.80625
4/23/2023 2:00,10.84959725,203,168,169,94.78125
4/23/2023 3:00,14.0376735,203,168,169,94.87083333
4/23/2023 4:00,19.871792,358,439,319,99.34375
4/23/2023 5:00,20.10459475,358,439,319,99.425
4/23/2023 6:00,18.36867825,358,439,319,98.73
4/23/2023 7:00,19.909568,358,439,319,98.3575
4/23/2023 8:00,19.90166125,809,717,596,98.48333333
4/23/2023 9:00,19.151422,809,717,596,99.03125
4/23/2023 10:00,19.50370075,386,330,303,98.978125
4/23/2023 11:00,20.14852,386,330,303,98.384375
4/23/2023 12:00,18.1666235,384,288,291,98.4125
4/23/2023 13:00,18.76400375,384,288,291,98.221875
4/23/2023 14:00,19.241029,318,276,264,98.746875
4/23/2023 15:00,20.6439935,318,276,264,98.61875
4/23/2023 16:00,20.49904125,318,276,264,98.1875
4/23/2023 17:00,18.40996875,409,389,349,98.28125
4/23/2023 18:00,20.54823725,409,389,349,98.259375
4/23/2023 19:00,20.8425345,409,389,349,98.2
4/23/2023 20:00,19.6890645,531,409,450,98.321875
4/23/2023 21:00,20.3769295,531,409,450,98.484375
4/23/2023 22:00,20.8776745,357,230,274,97.321875
4/23/2023 23:00,16.268185,357,230,274,95.509375
4/24/2023 0:00,13.0625385,273,212,219,94.825
4/24/2023 1:00,10.78634513,273,212,219,94.775
4/24/2023 2:00,11.58578035,273,212,219,94.75416667
4/24/2023 3:00,9.963190125,273,212,219,94.7625
4/24/2023 4:00,12.12254375,278,239,236,94.75625
4/24/2023 5:00,9.031101625,278,239,236,94.7875
4/24/2023 6:00,16.72236975,278,239,236,95.046875
4/24/2023 7:00,17.13790025,278,239,236,95.221875
4/24/2023 8:00,18.810564,403,368,347,95.246875
4/24/2023 9:00,17.55694425,403,368,347,94.7
4/24/2023 10:00,13.46401288,312,210,204,94.7
4/24/2023 11:00,16.1337745,312,210,204,94.8
4/24/2023 12:00,15.54254425,209,191,176,94.74166667
4/24/2023 13:00,14.35656913,209,191,176,94.703125
4/24/2023 14:00,15.2904145,196,168,165,94.734375
4/24/2023 15:00,14.04206575,196,168,165,94.778125
4/24/2023 16:00,14.9161735,196,168,165,94.696875
4/24/2023 17:00,14.3021015,244,245,257,94.79375
4/24/2023 18:00,18.57336875,244,245,257,94.81875
4/24/2023 19:00,16.2198675,244,245,257,94.85416667
4/24/2023 20:00,16.8356955,365,244,275,94.81875
4/24/2023 21:00,11.92224538,365,244,275,94.775
4/24/2023 22:00,13.99286988,246,172,156,94.80625
4/24/2023 23:00,12.78053975,246,172,156,94.759375
4/25/2023 0:00,13.05023925,204,221,164,94.7625
4/25/2023 1:00,9.4633235,204,221,164,94.7625
4/25/2023 2:00,12.2490476,204,221,164,94.76875
4/25/2023 3:00,7.2196345,204,221,164,94.75833333
4/25/2023 4:00,10.42615985,251,289,209,94.75
4/25/2023 5:00,9.28235325,251,289,209,94.71666667
4/25/2023 6:00,15.1437055,251,289,209,94.6175
4/25/2023 7:00,13.86460875,251,289,209,94.57083333
4/25/2023 8:00,18.2887355,335,336,281,94.59375
4/25/2023 9:00,14.76243625,335,336,281,94.55
4/25/2023 10:00,15.7358145,249,202,199,94.58333333
4/25/2023 11:00,14.212495,249,202,199,94.58125
4/25/2023 12:00,14.271355,215,212,202,94.60625
4/25/2023 13:00,11.5339485,215,212,202,94.6875
4/25/2023 14:00,14.4980075,153,166,170,94.7125
4/25/2023 15:00,11.91697425,153,166,170,94.72916667
4/25/2023 16:00,14.11234625,153,166,170,94.74375
4/25/2023 17:00,13.8698795,260,245,242,94.79166667
4/25/2023 18:00,14.66667925,260,245,242,94.85
4/25/2023 19:00,15.3396105,260,245,242,94.95
4/25/2023 20:00,17.87056875,415,284,364,94.7875
4/25/2023 21:00,13.20397675,415,284,364,94.796875
4/25/2023 22:00,15.13843375,271,251,216,94.765625
4/25/2023 23:00,11.3398,271,251,216,94.75416667
4/26/2023 0:00,9.244577,198,207,179,94.75
4/26/2023 1:00,9.29201625,198,207,179,0
4/26/2023 2:00,12.0487495,198,207,179,94.7375
4/26/2023 3:00,10.1204421,198,207,179,94.7625
4/26/2023 4:00,10.0703675,267,283,257,94.76666667
4/26/2023 5:00,9.537117725,267,283,257,94.75625
4/26/2023 6:00,12.43704625,267,283,257,94.771875
4/26/2023 7:00,15.89833625,267,283,257,94.79583333
4/26/2023 8:00,17.74230825,352,315,345,94.75
4/26/2023 9:00,15.4344885,352,315,345,94.69375
4/26/2023 10:00,15.32555425,228,210,229,94.7
4/26/2023 11:00,13.24614485,228,210,229,94.7125
4/26/2023 12:00,14.279261,212,199,187,94.71875
4/26/2023 13:00,13.045847,212,199,187,94.703125
4/26/2023 14:00,13.3928545,161,157,190,94.73125
4/26/2023 15:00,11.605985,161,157,190,94.71875
4/26/2023 16:00,13.646741,161,157,190,94.73333333
4/26/2023 17:00,11.629705,245,212,222,94.79375
4/26/2023 18:00,16.6248565,245,212,222,94.79583333
4/26/2023 19:00,15.586469,245,212,222,94.98333333
4/26/2023 20:00,15.97564475,389,285,321,94.86875
4/26/2023 21:00,13.4385365,389,285,321,94.840625
4/26/2023 22:00,12.29560775,217,158,199,94.815625
4/26/2023 23:00,11.45664025,217,158,199,94.86875
4/27/2023 0:00,9.86743375,144,157,138,94.78125
4/27/2023 1:00,10.44460838,144,157,138,94.78125
4/27/2023 2:00,9.8683125,144,157,138,94.79375
4/27/2023 3:00,8.654225225,144,157,138,94.740625
4/27/2023 4:00,8.0840786,206,290,240,94.725
4/27/2023 5:00,8.667402575,206,290,240,94.725
4/27/2023 6:00,14.54456775,206,290,240,94.80625
4/27/2023 7:00,17.79238263,206,290,240,86.7875
4/27/2023 8:00,19.62142025,360,363,313,77.259375
4/27/2023 9:00,15.37650775,360,363,313,68.203125
4/27/2023 10:00,17.6272245,263,266,204,58.281249
4/27/2023 11:00,17.8240085,263,266,204,43.284374
4/27/2023 12:00,19.12594525,248,223,218,20.15312325
4/27/2023 13:00,16.57829525,248,223,218,2.333331333
4/27/2023 14:00,13.62477825,238,237,230,1.6916647
4/27/2023 15:00,9.60651925,238,237,230,1.8041647
4/27/2023 16:00,14.7914265,238,237,230,1.866664733
4/27/2023 17:00,13.2716215,213,236,208,2.149998
4/27/2023 18:00,17.310086,213,236,208,2.531248
4/27/2023 19:00,16.13816725,213,236,208,3.36874805
4/27/2023 20:00,17.1651335,365,378,299,3.940623
4/27/2023 21:00,16.22777375,365,378,299,7.240623
4/27/2023 22:00,18.9010495,294,285,249,20.06874875
4/27/2023 23:00,19.09431925,294,285,249,28.87499875
4/28/2023 0:00,19.566952,322,321,275,12.53437325
4/28/2023 1:00,12.419476,322,321,275,0.349998007
4/28/2023 2:00,13.14599625,322,321,275,0.77499804
4/28/2023 3:00,16.86732175,322,321,275,19.5874986
4/28/2023 4:00,19.55553275,415,490,359,23.04687325
4/28/2023 5:00,19.87618425,415,490,359,35.678124
4/28/2023 6:00,19.19271125,415,490,359,68.578125
4/28/2023 7:00,16.76102325,415,490,359,85.60625
4/28/2023 8:00,18.548771,590,570,490,92.3625
4/28/2023 9:00,16.53612725,590,570,490,93.28125
4/28/2023 10:00,18.17453,290,289,235,87.753125
4/28/2023 11:00,18.494304,290,289,235,74.65625
4/28/2023 12:00,19.332393,359,305,271,59.0374995
4/28/2023 13:00,14.72202475,359,305,271,51.159374
4/28/2023 14:00,19.7461665,261,253,202,34.874999
4/28/2023 15:00,16.652968,261,253,202,20.99374875
4/28/2023 16:00,20.9787025,261,253,202,4.068748
4/28/2023 17:00,14.803726,375,345,338,1.265623
4/28/2023 18:00,17.50072075,375,345,338,1.693748025
4/28/2023 19:00,14.2941955,375,345,338,2.337498025
4/28/2023 20:00,16.66702375,337,300,316,2.574998
4/28/2023 21:00,14.084234,337,300,316,2.728123025
4/28/2023 22:00,15.548693,215,247,222,2.62812305
4/28/2023 23:00,10.502589,215,247,222,2.643748025
4/29/2023 0:00,12.39312175,171,206,183,2.678123
4/29/2023 1:00,8.5250855,171,206,183,2.665623025
4/29/2023 2:00,10.783709,171,206,183,2.624998
4/29/2023 3:00,9.72511685,171,206,183,2.596873025
4/29/2023 4:00,10.91636295,230,288,256,2.624998
4/29/2023 5:00,9.76640625,230,288,256,2.531248025
4/29/2023 6:00,10.16436663,230,288,256,2.421873
4/29/2023 7:00,12.32372,230,288,256,2.118748025
4/29/2023 8:00,17.767784,245,315,257,2.734373075
4/29/2023 9:00,16.56336075,245,315,257,4.287498
4/29/2023 10:00,17.96281175,233,202,191,5.387498
4/29/2023 11:00,16.53524913,233,202,191,6.824998075
4/29/2023 12:00,14.18701825,211,240,198,7.6708317
4/29/2023 13:00,13.39197563,211,240,198,7.7062483
4/29/2023 14:00,14.5226055,157,195,185,7.970831467
4/29/2023 15:00,11.459276,157,195,185,8.079164767
4/29/2023 16:00,15.77973875,157,195,185,8.203123
4/29/2023 17:00,13.29007,234,268,252,8.618748
4/29/2023 18:00,14.927594,234,268,252,9.004164667
4/29/2023 19:00,14.78088425,234,268,252,9.083331333
4/29/2023 20:00,15.887795,361,250,285,9.165623
4/29/2023 21:00,12.661064,361,250,285,9.156248
4/29/2023 22:00,14.9161735,214,150,191,9.291664667
4/29/2023 23:00,9.26214725,214,150,191,9.287498
4/30/2023 0:00,11.87041388,148,118,137,9.237498
4/30/2023 1:00,9.388651675,148,118,137,9.191664667
4/30/2023 2:00,10.14943255,148,118,137,9.174998
4/30/2023 3:00,9.19713825,148,118,137,9.191664667
4/30/2023 4:00,10.89879273,172,187,190,9.287498
4/30/2023 5:00,7.740585,172,187,190,0
4/30/2023 6:00,11.89149783,172,187,190,9.162498
4/30/2023 7:00,12.97468825,172,187,190,9.141664667
4/30/2023 8:00,17.5850565,234,262,228,9.481248
4/30/2023 9:00,15.98530775,234,262,228,10.046873
4/30/2023 10:00,15.42306788,204,152,190,9.834373
4/30/2023 11:00,15.373872,204,152,190,10.31562325
4/30/2023 12:00,16.13553175,194,153,176,10.72812325
4/30/2023 13:00,14.57004425,194,153,176,11.09999825
4/30/2023 14:00,14.187897,165,196,188,11.25624825
4/30/2023 15:00,11.85372225,165,196,188,11.24583167
4/30/2023 16:00,13.74074025,165,196,188,11.34062325
4/30/2023 17:00,13.6994505,219,238,201,11.499998
4/30/2023 18:00,15.03125675,219,238,201,11.75624825
4/30/2023 19:00,13.96124425,219,238,201,11.9749985
4/30/2023 20:00,15.430096,293,276,290,12.099998
4/30/2023 21:00,12.66282075,293,276,290,12.329165
4/30/2023 22:00,13.17674348,162,181,166,12.29999825
4/30/2023 23:00,11.6911995,162,181,166,12.243748
5/1/2023 0:00,11.05165183,152,122,135,12.243748
5/1/2023 1:00,8.808841,152,122,135,12.24166467
5/1/2023 2:00,14.0886265,152,122,135,17.69687325
5/1/2023 3:00,16.05119538,152,122,135,25.2968735
5/1/2023 4:00,17.8266435,350,372,328,2.370831333
5/1/2023 5:00,10.20389908,350,372,328,1.724998
5/1/2023 6:00,11.9389365,350,372,328,1.599998033
5/1/2023 7:00,13.119641,350,372,328,0.47499803
5/1/2023 8:00,16.6661455,337,363,330,0.124998
5/1/2023 9:00,16.21371825,337,363,330,2.559373
5/1/2023 10:00,16.2181105,229,166,201,3.653123025
5/1/2023 11:00,16.741696,229,166,201,4.528123075
5/1/2023 12:00,19.12946,245,252,223,17.840624
5/1/2023 13:00,17.584178,245,252,223,18.73124825
5/1/2023 14:00,16.07403675,296,244,245,5.381248025
5/1/2023 15:00,14.376775,296,244,245,1.390623
5/1/2023 16:00,15.4046195,296,244,245,1.68749805
5/1/2023 17:00,14.24060725,321,297,252,1.920831367
5/1/2023 18:00,15.6593845,321,297,252,2.149998
5/1/2023 19:00,15.6154595,321,297,252,2.624998025
5/1/2023 20:00,14.532269,311,245,263,3.162498033
5/1/2023 21:00,14.7720995,311,245,263,3.19374805
5/1/2023 22:00,13.98759925,164,135,152,3.23749805
5/1/2023 23:00,10.73363475,164,135,152,3.281248
5/2/2023 0:00,13.39900425,143,142,119,3.281248
5/2/2023 1:00,8.366077075,143,142,119,3.318748
5/2/2023 2:00,9.34824025,143,142,119,3.274998
5/2/2023 3:00,7.7643045,143,142,119,0
5/2/2023 4:00,11.03583925,184,200,181,3.22499805
5/2/2023 5:00,8.93534535,184,200,181,3.181248
5/2/2023 6:00,14.697427,184,200,181,3.578123125
5/2/2023 7:00,15.06024733,184,200,181,4.981248
5/2/2023 8:00,17.642159,361,279,320,6.712498075
5/2/2023 9:00,14.86697725,361,279,320,6.9874981
5/2/2023 10:00,14.69918438,202,175,175,7.224998133
5/2/2023 11:00,13.87515075,202,175,175,7.2583316
5/2/2023 12:00,13.68275925,175,168,180,7.1843731
5/2/2023 13:00,9.24282,175,168,180,7.349998133
5/2/2023 14:00,15.1691815,137,162,141,7.333331333
5/2/2023 15:00,10.559692,137,162,141,7.512498075
5/2/2023 16:00,14.5384185,137,162,141,7.4249981
5/2/2023 17:00,13.264593,192,208,223,7.5999982
5/2/2023 18:00,14.603427,192,208,223,7.958331433
5/2/2023 19:00,14.72290338,192,208,223,8.809373
5/2/2023 20:00,16.602894,350,242,276,9.4374985
5/2/2023 21:00,12.222693,350,242,276,9.545831667
5/2/2023 22:00,14.363597,240,193,196,9.5031235
5/2/2023 23:00,10.1037501,240,193,196,9.565623
5/3/2023 0:00,9.2252506,147,165,129,9.54062325
5/3/2023 1:00,8.640169,147,165,129,9.668748
5/3/2023 2:00,9.991302625,147,165,129,9.515623
5/3/2023 3:00,7.627258625,147,165,129,9.483331333
5/3/2023 4:00,10.48501948,196,236,210,9.462498333
5/3/2023 5:00,8.0173126,196,236,210,8.956248
5/3/2023 6:00,12.28067325,196,236,210,8.228123
5/3/2023 7:00,16.59850075,196,236,210,8.109373175
5/3/2023 8:00,16.84799525,305,357,266,8.806248
5/3/2023 9:00,15.69803875,305,357,266,9.187498
5/3/2023 10:00,15.514432,197,207,197,9.76249825
5/3/2023 11:00,11.42413575,197,207,197,9.98437325
5/3/2023 12:00,15.71824425,150,202,142,10.28333133
5/3/2023 13:00,12.15768325,150,202,142,10.5937485
5/3/2023 14:00,13.95772975,126,164,129,10.646873
5/3/2023 15:00,10.8654095,126,164,129,10.60416467
5/3/2023 16:00,14.52436275,126,164,129,10.640623
5/3/2023 17:00,12.366766,181,240,203,10.75624825
5/3/2023 18:00,15.098023,181,240,203,11.559373
5/3/2023 19:00,15.55132875,181,240,203,12.24999867
5/3/2023 20:00,15.79906613,303,277,262,12.38437325
5/3/2023 21:00,14.1404575,303,277,262,12.3312485
5/3/2023 22:00,11.93981563,172,172,153,12.3312485
5/3/2023 23:00,11.25282825,172,172,153,12.424998
5/4/2023 0:00,12.18930925,100,119,112,12.3874982
5/4/2023 1:00,9.105774,100,119,112,12.42142657
5/4/2023 2:00,10.45251498,100,119,112,12.421873
5/4/2023 3:00,7.987443575,100,119,112,12.456248
5/4/2023 4:00,8.9511585,154,204,158,12.4124985
5/4/2023 5:00,8.716598825,154,204,158,12.287498
5/4/2023 6:00,14.49273635,154,204,158,12.04166467
5/4/2023 7:00,16.5659965,154,204,158,12.19583133
5/4/2023 8:00,15.38002125,262,233,244,12.9031235
5/4/2023 9:00,13.95948735,262,233,244,13.149998
5/4/2023 10:00,14.3328495,154,135,156,13.26666467
5/4/2023 11:00,14.59200688,154,135,156,13.296873
5/4/2023 12:00,14.81778138,153,191,127,13.431248
5/4/2023 13:00,11.48826663,153,191,127,13.63124825
5/4/2023 14:00,14.09829,137,150,136,13.687498
5/4/2023 15:00,10.5017105,137,150,136,13.737498
5/4/2023 16:00,12.331626,137,150,136,13.82187325
5/4/2023 17:00,13.20309813,166,201,179,13.83124825
5/4/2023 18:00,16.630127,166,201,179,14.27812325
5/4/2023 19:00,15.57417,166,201,179,15.056248
5/4/2023 20:00,17.234535,316,285,258,37.1968745
5/4/2023 21:00,17.88726075,316,285,258,41.8343745
5/4/2023 22:00,16.57390275,295,299,263,22.843749
5/4/2023 23:00,16.63188425,295,299,263,2.443748
5/5/2023 0:00,9.179568,297,262,265,0.121873005
5/5/2023 1:00,8.119219,297,262,265,0.137498
5/5/2023 2:00,8.753495575,297,262,265,0.253123005
5/5/2023 3:00,7.883781025,297,262,265,0.23749801
5/5/2023 4:00,9.074148075,252,268,234,0.11666467
5/5/2023 5:00,8.32215235,252,268,234,23.6749985
5/5/2023 6:00,13.7899365,252,268,234,-2.00E-06
5/5/2023 7:00,12.74803525,252,268,234,-0.031252001
5/5/2023 8:00,14.86434185,324,282,270,-0.025002001
5/5/2023 9:00,14.62978225,324,282,270,-0.018752001
5/5/2023 10:00,13.76797375,199,161,190,-0.029168667
5/5/2023 11:00,14.45408225,199,161,190,-0.031252001
5/5/2023 12:00,14.59112875,208,178,184,22.5187485
5/5/2023 13:00,19.4966725,208,178,184,100.9666667
5/5/2023 14:00,19.1979825,328,289,295,99.9
5/5/2023 15:00,20.39977125,328,289,295,98.30625
5/5/2023 16:00,20.20386525,328,289,295,98.578125
5/5/2023 17:00,20.89260925,515,429,483,97.74375
5/5/2023 18:00,20.28117275,515,429,483,98.24375
5/5/2023 19:00,18.94760975,515,429,483,98.2625
5/5/2023 20:00,19.42727075,617,419,517,97.53125
5/5/2023 21:00,19.68555025,617,419,517,98.453125
5/5/2023 22:00,17.9303075,394,322,316,97.8625
5/5/2023 23:00,19.877063,394,322,316,97.553125
5/6/2023 0:00,19.01701175,374,358,342,97.659375
5/6/2023 1:00,19.13648775,374,358,342,96.528125
5/6/2023 2:00,17.70277575,374,358,342,92.978125
5/6/2023 3:00,19.11803875,374,358,342,71.246875
5/6/2023 4:00,18.22548275,688,599,570,34.35937325
5/6/2023 5:00,18.1595955,688,599,570,4.412497999
5/6/2023 6:00,12.6303165,688,599,570,-0.037502001
5/6/2023 7:00,15.243854,688,599,570,-0.037502002
5/6/2023 8:00,17.05532125,505,478,462,-0.029168667
5/6/2023 9:00,17.22574975,505,478,462,2.365623025
5/6/2023 10:00,15.238583,250,196,226,4.1124981
5/6/2023 11:00,15.407255,250,196,226,5.166664767
5/6/2023 12:00,12.83764225,197,233,161,5.831248075
5/6/2023 13:00,15.80082325,197,233,161,5.859373075
5/6/2023 14:00,13.333995,219,207,194,6.093748
5/6/2023 15:00,13.652012,219,207,194,6.420831533
5/6/2023 16:00,13.9436735,219,207,194,6.3624981
5/6/2023 17:00,12.35271035,316,323,287,6.416664767
5/6/2023 18:00,15.1454615,316,323,287,7.458331333
5/6/2023 19:00,15.5170675,316,323,287,8.181248
5/6/2023 20:00,14.74223025,326,317,314,8.620831333
5/6/2023 21:00,13.87778625,326,317,314,8.662498
5/6/2023 22:00,13.022127,204,229,157,8.645831333
5/6/2023 23:00,10.44636533,204,229,157,8.654164667
5/7/2023 0:00,14.1334295,157,196,144,8.715623
5/7/2023 1:00,20.4085555,157,196,144,13.5124985
5/7/2023 2:00,18.66209775,157,196,144,5.599998033
5/7/2023 3:00,10.19599283,157,196,144,1.987498
5/7/2023 4:00,10.74417688,511,493,432,1.974998
5/7/2023 5:00,9.32539935,511,493,432,1.90312305
5/7/2023 6:00,11.1280816,511,493,432,1.799998033
5/7/2023 7:00,12.70674613,511,493,432,1.418748
5/7/2023 8:00,14.95834125,329,309,303,1.699998033
5/7/2023 9:00,17.39881475,329,309,303,3.962498075
5/7/2023 10:00,14.12815875,296,243,254,7.618748
5/7/2023 11:00,16.087214,296,243,254,10.3718735
5/7/2023 12:00,16.13640975,269,227,222,11.74166467
5/7/2023 13:00,14.2037095,269,227,222,11.865623
5/7/2023 14:00,15.6233655,232,234,213,12.69062325
5/7/2023 15:00,14.1000465,232,234,213,12.962499
5/7/2023 16:00,13.128426,232,234,213,13.07083133
5/7/2023 17:00,15.80258,316,332,292,13.50833133
5/7/2023 18:00,15.353666,316,332,292,14.6343735
5/7/2023 19:00,15.115593,316,332,292,14.978123
5/7/2023 20:00,18.28258525,439,301,365,6.540623
5/7/2023 21:00,10.94886725,439,301,365,1.109373008
5/7/2023 22:00,13.3287235,278,257,237,1.23124805
5/7/2023 23:00,13.054632,278,257,237,1.133331333
5/8/2023 0:00,9.546781,201,172,190,1.09999805
5/8/2023 1:00,9.82614425,201,172,190,1.118748033
5/8/2023 2:00,9.18747475,201,172,190,1.078123
5/8/2023 3:00,7.223148725,201,172,190,1.18499804
5/8/2023 4:00,8.993326325,254,280,213,1.115623008
5/8/2023 5:00,9.422034075,254,280,213,0.808331347
5/8/2023 6:00,10.1002361,254,280,213,0.181248003
5/8/2023 7:00,14.04470175,254,280,213,-0.025002
5/8/2023 8:00,13.56416225,281,297,291,1.562498
5/8/2023 9:00,16.6310055,281,297,291,5.499998025
5/8/2023 10:00,16.4333435,202,188,201,10.162498
5/8/2023 11:00,15.7850105,202,188,201,14.603123
5/8/2023 12:00,16.7118275,221,196,225,16.32187375
5/8/2023 13:00,18.03748425,221,196,225,6.684373003
5/8/2023 14:00,12.25343975,213,221,218,0.518748
5/8/2023 15:00,12.34480425,213,221,218,0.53749801
5/8/2023 16:00,14.57268,213,221,218,0.587498
5/8/2023 17:00,15.61897375,223,231,209,1.243748008
5/8/2023 18:00,16.884892,223,231,209,3.087498
5/8/2023 19:00,15.2456105,223,231,209,5.240623
5/8/2023 20:00,16.40347383,342,317,314,11.87499808
5/8/2023 21:00,19.1725065,342,317,314,50.34062325
5/8/2023 22:00,16.8207615,279,285,275,64.7874995
5/8/2023 23:00,19.41760775,279,285,275,86.775
5/9/2023 0:00,19.11364625,328,264,257,100.76875
5/9/2023 1:00,15.1586405,328,264,257,99.684375
5/9/2023 2:00,21.50140975,328,264,257,99.45416667
5/9/2023 3:00,20.495527,328,264,257,97.396875
5/9/2023 4:00,19.25420675,638,591,539,98.565625
5/9/2023 5:00,19.86915675,638,591,539,97.678125
5/9/2023 6:00,19.544112,638,591,539,99.15
5/9/2023 7:00,17.76339175,638,591,539,98.41875
5/9/2023 8:00,21.037562,660,596,587,98.3
5/9/2023 9:00,19.09607625,660,596,587,97.30625
5/9/2023 10:00,20.46302275,322,252,299,98.465625
5/9/2023 11:00,18.154324,322,252,299,97.3875
5/9/2023 12:00,18.894021,322,294,284,97.65833333
5/9/2023 13:00,18.16750175,322,294,284,97.659375
5/9/2023 14:00,19.344692,335,276,261,96.665625
5/9/2023 15:00,16.99646175,335,276,261,85.228125
5/9/2023 16:00,18.32563175,335,276,261,64.796875
5/9/2023 17:00,17.64655125,455,426,381,51.483333
5/9/2023 18:00,17.54376725,455,426,381,47.440624
5/9/2023 19:00,20.0053245,455,426,381,79.7718745
5/9/2023 20:00,19.84895175,487,446,416,95.25
5/9/2023 21:00,16.23128825,487,446,416,89.653125
5/9/2023 22:00,19.578373,327,266,266,75.625
5/9/2023 23:00,15.3905635,327,266,266,53.7031245
5/10/2023 0:00,17.5341035,294,304,234,31.3843745
5/10/2023 1:00,15.20344325,294,304,234,3.174998
5/10/2023 2:00,11.938937,294,304,234,0.149998005
5/10/2023 3:00,9.570500875,294,304,234,0.174998007
5/10/2023 4:00,10.81621358,407,410,329,0.140623
5/10/2023 5:00,9.005625175,407,410,329,-0.028127001
5/10/2023 6:00,14.18526138,407,410,329,-0.031252001
5/10/2023 7:00,16.62134225,407,410,329,2.999998032
5/10/2023 8:00,17.0210595,341,326,323,10.77916467
5/10/2023 9:00,15.16654575,341,326,323,13.899998
5/10/2023 10:00,16.1144475,269,184,181,13.878123
5/10/2023 11:00,15.74899175,269,184,181,4.812498075
5/10/2023 12:00,14.298588,218,252,208,4.03124805
5/10/2023 13:00,12.75682038,218,252,208,5.674998
5/10/2023 14:00,14.2327005,173,177,178,6.51249815
5/10/2023 15:00,16.18912038,173,177,178,26.69999833
5/10/2023 16:00,17.75021425,173,177,178,100.9791667
5/10/2023 17:00,20.367266,420,383,390,100.403125
5/10/2023 18:00,19.66270925,420,383,390,98.7275
5/10/2023 19:00,18.4108465,420,383,390,98.93125
5/10/2023 20:00,18.82462025,563,376,433,98.653125
5/10/2023 21:00,19.752316,563,376,433,98.253125
5/10/2023 22:00,20.317191,393,312,309,98.446875
5/10/2023 23:00,19.37016875,393,312,309,97.93125
5/11/2023 0:00,18.5083605,399,341,310,98.04375
5/11/2023 1:00,20.017623,399,341,310,97.625
5/11/2023 2:00,20.3075285,399,341,310,97.0875
5/11/2023 3:00,17.799411,399,341,310,97.153125
5/11/2023 4:00,18.4433515,731,605,573,96.99375
5/11/2023 5:00,19.8603715,731,605,573,96.64583333
5/11/2023 6:00,17.801168,731,605,573,93.415625
5/11/2023 7:00,17.10100275,731,605,573,96.31875
5/11/2023 8:00,17.2863665,701,560,559,95.7625
5/11/2023 9:00,17.144928,701,560,559,90.825
5/11/2023 10:00,18.71656425,269,218,227,77.415625
